"","relapse_kz_s1","relapse_kz_s2","relapse_kz_s3","relapse_kz_s45"
"CXorf61",0.625703713427684,0.504627475752065,0.00165159489633803,0.13637519772175
"CXorf64",0.903762604814596,0.323287957417563,0.000933215635942803,0.32005777758641
"CXorf65",0.693865110854413,0.236109500810926,0.000338287959830129,0.737270802137524
"CXorf66",0.55467421296267,0.293234126876689,0.000205259268324688,0.195702883967692
"CXorf67",0.284142855300793,0.795818537919992,0.0134481396413577,0.719779042843921
"CXXC1",0.416144385798114,0.368186753309175,0.00229838137400688,1
"CXXC11",0.385242647422972,0.11447182167074,0.0127072181261944,0.0182607439368999
"CXXC1P1",0.179866639905986,0.899080296397764,0.0196652454845536,0.48603682814586
"CXXC4",0.163992528633742,0.530044684505988,1,0.612875059073142
"CXXC5",0.904585332620328,0.81298070397011,0.000579752125589643,0.467143174089262
"CYB561",0.0223908042203944,0.711145336655873,0.146989055308756,0.670086047797148
"CYB561A3",0.575602445715545,0.503701719221647,0.853941690543394,0.62127579819003
"CYB561D1",0.132717078448061,0.898469477982418,0.000683626658168214,0.0488287818589696
"CYB561D2",0.548223933830665,0.872465662219383,0.0207224645641624,0.3923271557711
"CYB5A",0.221651849878792,0.472234272132028,0.165378318035109,1
"CYB5B",0.00400764158878238,0.541162375246883,1,0.217667228503362
"CYB5D1",0.0746090301659101,0.226430481836514,7.92099006738291e-05,0.609206582697255
"CYB5D2",0.0636752024630632,0.145306829924742,9.30244364704604e-05,0.808198202505383
"CYB5R1",4.58209183128918e-06,0.0811477220739249,0.000900809091745945,0.00796344302663863
"CYB5R2",0.516620272867883,0.0279536529908393,0.129867602022887,0.657600814135898
"CYB5R3",0.299629238474306,0.392827347339683,0.122472796519694,0.675310967017099
"CYB5R4",0.649017678544358,0.901970152911423,0.000150996687510098,0.333066140421444
"CYB5RL",0.683697591917726,0.134309820716425,7.2168588564515e-07,0.0680102314465392
"CYBA",0.027430310471911,0.803898638852088,0.641597180256642,0.281519384695022
"CYBB",0.271765834907248,0.597145467731524,0.0748102533524616,0.853260528113996
"CYBRD1",0.821499345894583,0.0358626240429905,0.00130276001107985,0.0164174816460922
"CYC1",0.00281050077246027,0.301557590167815,2.04405688747048e-07,0.188743142967524
"CYCS",0.534958337680551,0.788505091054408,0.717467812931663,0.893756624693238
"CYFIP1",0.463533381040247,0.33459641881387,0.336907837777984,0.553143937235548
"CYFIP2",0.903765959274166,0.408568422117379,0.000165943554579154,1
"CYGB",0.060834568581014,0.461234060447122,0.00506818475784627,1
"CYHR1",0.00272271769922795,0.389016666625914,2.02560969246729e-07,0.188741568823872
"CYLC1",0.699916439621858,0.47700433448431,0.00108100983170136,0.316649300654144
"CYLC2",1,0.36476154298354,0.117877569787641,0.396195256148432
"CYLD",0.00785419461520003,0.71260612165631,0.835740588687687,0.3992518528181
"CYMP",0.132550578133618,0.801776144089839,0.00021851300742485,0.0714718663260046
"CYP11A1",0.331942755991127,0.799389364095072,0.50943448442268,0.17642103951273
"CYP11B1",0.00278892334586221,0.262280148891066,3.18793582221221e-07,0.151717851219373
"CYP11B2",0.00477372550682617,0.262280148891066,3.18793582221221e-07,0.151717851219373
"CYP17A1",0.751480372136109,0.339097366263973,0.00112066941780691,1
"CYP19A1",0.286740855526715,0.567716879736249,0.631456951879732,0.0505989818713942
"CYP1A1",0.331843862685465,0.799126752851076,0.738136362583195,0.124947604461333
"CYP1A2",0.332138737250262,0.799139279731921,0.823470168517871,0.127822324371873
"CYP1B1",0.916810449039984,0.919958389641823,0.0218510501355574,0.0226117124484303
"CYP20A1",0.482367220921367,0.0502439858977785,0.00395746435280094,0.117540984151469
"CYP21A1P",0.169743361323971,0.337279614530042,3.16867894520258e-07,0.656840555420918
"CYP21A2",0.169743361323971,0.337279614530042,3.16867894520258e-07,0.656840555420918
"CYP24A1",0.487650070989597,0.730277376976468,0.0150978472230211,1
"CYP26A1",0.272089003626845,0.336462727864986,0.00803982831859121,0.660799984452976
"CYP26B1",0.828588812861991,0.919227512818483,0.102726402757494,0.00702058251670379
"CYP26C1",0.272089003626845,0.336462727864986,0.00803982831859121,0.660799984452976
"CYP27A1",0.473548342656705,0.100212598119055,0.00432802017478183,0.123911271212547
"CYP27B1",0.915314293863136,0.152814396388905,0.00521548735666181,0.753087123211268
"CYP27C1",0.908172687493975,0.244070247114299,0.085514066545529,0.0695033206678481
"CYP2A13",0.419064975157394,0.31058033128578,0.544722735989392,1
"CYP2A6",0.252750805259377,0.363154695665108,0.606355629806566,1
"CYP2A7",0.252750805259377,0.363154695665108,0.606355629806566,1
"CYP2AB1P",0.234592478763134,0.466228489279712,2.45827149742113e-08,0.523689725101369
"CYP2B6",0.35731607657992,0.3612578804634,0.666256205953603,1
"CYP2B7P1",0.251166761277734,0.362050580745126,0.546472023881687,1
"CYP2C18",0.422399772944904,0.196296655714421,0.0105146689949114,0.821697134156397
"CYP2C19",0.422590473707308,0.196296655714421,0.0108228017753602,0.821697134156397
"CYP2C8",0.424991781285907,0.106239185098648,0.0081588635105483,0.661534090470678
"CYP2C9",0.424780258555283,0.107932727615394,0.00819201988729949,0.821778626718203
"CYP2D6",0.601846006939899,0.327947223221506,0.0938717412736711,0.673872446017976
"CYP2D7P1",0.601846006939899,0.327947223221506,0.0938717412736711,0.673872446017976
"CYP2E1",0.66187575625238,0.0711436868767315,0.000460527989278032,1
"CYP2F1",0.419064975157394,0.358194767796901,0.664737787402059,1
"CYP2G1P",0.250356205947033,0.363422854281337,0.546976307935944,1
"CYP2J2",0.891604507398447,0.169799260202051,3.98462625229468e-07,0.31237266428526
"CYP2R1",1,0.195885386042923,0.740954086067351,0.20780604290998
"CYP2S1",0.420217939144394,0.41165817640779,0.488527605416848,0.756369379233385
"CYP2U1",0.120286256736231,1,0.869011876167933,0.454190304119591
"CYP2W1",0.656089900100484,0.787934448221426,0.651871613522329,1
"CYP39A1",0.237636134185216,0.701482611388372,2.38264398967488e-06,0.219456462742232
"CYP3A4",0.532616013142636,0.590333209186756,0.121526176489408,0.704086960729992
"CYP3A43",0.473524587439111,0.652500481151696,0.138663095112354,0.704086960729992
"CYP3A5",0.37048809447201,0.418837391641161,0.105252950444169,0.703305168178329
"CYP3A7",0.422225575951367,0.590264909498355,0.121388962624698,0.703305168178329
"CYP46A1",0.35755813085527,0.81268618182688,0.0513998597029712,0.442843653553335
"CYP4A11",1,0.315441896655173,5.06109959724241e-07,0.0340874941144961
"CYP4A22",0.789849866541336,0.315207061462309,1.88109790475525e-07,0.0342866605680626
"CYP4B1",1,0.263351790364754,2.73425805598226e-07,0.0334909326338118
"CYP4F11",0.0265277345850259,0.656936137401702,5.39864867765766e-05,0.632219320049212
"CYP4F12",0.0869946928848372,0.581560654623345,2.71647604168758e-05,0.632219320049212
"CYP4F2",0.0265277345850259,0.657047162986026,5.26888356465405e-05,0.631361896325487
"CYP4F22",0.0503610344672179,0.912188784358752,2.94111199079891e-06,0.634741376556099
"CYP4F23P",0.0502515247941407,0.740696329667038,9.1606262488595e-06,0.633217843079991
"CYP4F24P",0.0853523226254235,0.824349079108166,2.72203412687973e-05,0.631361896325487
"CYP4F29P",0.896076364090904,0.713998126236072,0.346882130874697,0.364153626367331
"CYP4F3",0.0869005643354607,0.581284170200394,3.73263208344866e-05,0.634741376556099
"CYP4F30P",1,0.299278238873153,0.0564945628661383,0.0466722948559766
"CYP4F31P",0.90719670447006,0.298745152108583,0.0826348408102753,0.0307449302152929
"CYP4F35P",0.100728061987157,1,0.48206327576816,0.512513531259677
"CYP4F43P",0.907864377141616,0.355766866034627,0.0689737389642273,0.0204401347608471
"CYP4F8",0.0869005643354607,0.581053206444328,2.00875596323238e-05,0.634741376556099
"CYP4V2",0.0850773258926208,0.344005728592325,0.114298908593233,0.176181796649177
"CYP4X1",1,0.316868188244511,2.33908119105974e-07,0.0333192806507397
"CYP4Z1",0.790604363566207,0.317130383604327,1.22073719526506e-07,0.035418380888925
"CYP4Z2P",1,0.213263147496268,2.09550493540538e-07,0.0340874941144961
"CYP51A1",0.370419355198717,0.788323743298736,0.179491433990876,0.797895804815481
"CYP7A1",0.0640708527388441,0.662163572465331,0.242020252629708,0.363367924943806
"CYP7B1",0.0428355686617193,0.258307667975558,0.0976384617395734,0.518984955564905
"CYP8B1",0.299337695458105,1,0.0671150042073424,0.223026674533484
"CYR61",0.57029779740046,0.519755709548668,0.0010898670729957,0.59514271716624
"CYS1",0.461830810139987,0.766235899313225,7.42409672769919e-05,0.00443093796063798
"CYSLTR1",1,0.637351116284156,0.000747493719641372,0.32741594434765
"CYSLTR2",0.869195884200804,0.271569985143617,0.464626670491849,0.0774301999317274
"CYSTM1",1,0.635157871888892,0.000715475118533967,1
"CYTH1",0.0763274230526073,0.311372669088285,0.00109955284604312,0.88640122097631
"CYTH2",0.470445116164083,0.456955806179807,0.639588127437214,0.333755805747662
"CYTH3",0.595371362928177,1,0.82131702326084,0.78639122114887
"CYTH4",0.794828954754448,0.149377722974097,0.0889695282200138,0.125072079116921
"CYTIP",1,0.170131774204926,0.00230599692974188,0.0131184443824386
"CYTL1",0.204580422758491,0.679768431993985,3.29416377880866e-07,0.648712147700957
"CYYR1",0.791207701218824,0.802305919082993,0.0454902179819287,0.55937743987878
"D2HGDH",0.385242647422972,0.11447182167074,0.0127072181261944,0.0182607439368999
"DAAM1",0.42040890434807,0.483083346611661,0.91512746022278,0.193431918166781
"DAAM2",0.162398673258052,0.386939006395753,8.20735797768387e-06,0.291367399202532
"DAB1",0.589119226858825,0.215544299007062,5.69234446788423e-08,0.179881519223745
"DAB2",0.455684634460794,0.597859113677138,0.0463547329598879,0.895269526140173
"DAB2IP",1,0.535265709710434,0.0221352355777313,0.132739308788973
"DACH1",0.770179491976931,0.65646827185411,0.775540445282448,0.0827312531544826
"DACH2",0.898775484955491,0.191660261329567,0.0017837244615363,0.235122900431013
"DACT1",0.419949319979338,0.638463012837099,0.746217464778635,0.188964061122869
"DACT2",0.641536301362022,0.892874402216595,0.00628106542311053,0.15274768543473
"DACT3",0.465805572686305,0.667751388582503,0.508337656227067,0.320128294580615
"DAD1",1,0.739761507623836,0.288064055432402,0.159963495784645
"DAG1",0.459412728739765,0.34189994956394,0.00443013809408999,1
"DAGLA",0.333218508083391,0.312153152797636,0.853776901348252,0.747690777184045
"DAGLB",0.595325133258918,1,0.880036988412413,0.786910600287392
"DAK",0.575602445715545,0.503743323133743,0.85426657546229,0.62127579819003
"DALRD3",0.366224312101356,0.341539304073444,0.00433762930232373,0.196591826310162
"DANCR",0.173223047724744,0.711028267252533,0.00615910190274362,0.227503064252927
"DAND5",0.133044631037733,0.908155896444525,8.34627319579575e-05,0.329634621522338
"DAO",0.572578481124153,0.135864816522458,0.000483407545525065,1
"DAOA",0.128310747493319,1,0.593958085348112,0.104966684080699
"DAP",0.404233182965862,0.135612385248365,7.93237145045343e-05,0.698311030678964
"DAP3",3.62653881405476e-07,0.232933843112376,6.46180991607091e-05,0.000275707022914755
"DAPK1",1,0.52664497775072,0.147859412096058,1
"DAPK2",0.318124870401622,0.680468681339469,0.432384821391552,0.0531097141565022
"DAPK3",0.341872849628142,0.10730166719943,1,1
"DAPL1",0.569040025431444,0.109963202855863,0.00207430685968021,0.0221623509336249
"DAPP1",0.11340206569583,0.530006919326212,0.86718577851941,0.800898150111582
"DARC",1.22792067333082e-06,0.12517297232063,0.000188554037319999,0.00132425653420531
"DARS",0.907220289126471,0.121273076219348,0.0599339818975624,0.0619240053243694
"DARS2",6.87131120087166e-06,0.0609772203490324,0.00596480698661491,0.00640481577752771
"DAW1",0.533760228045147,0.195880535567902,0.0102465734574017,0.069302126797645
"DAXX",0.070478551400082,0.56042776602139,6.74399056511472e-06,0.287892348523906
"DAZAP1",0.0830874465430152,0.411958619208281,0.669020227873382,0.816766756758391
"DAZAP2",0.521086579536224,0.0592931539457722,0.00182168068639787,0.423634985349425
"DAZL",0.25653006796297,0.432175912279486,0.116128925061385,1
"DBC1",1,0.531639050800394,0.0327108698725898,0.182525472956928
"DBF4",0.322620494234565,0.720210044483639,0.0767617443883492,0.79680275909575
"DBF4B",0.302481176604876,0.536195386988173,0.556776507235954,0.496526323337122
"DBH",0.642238314105146,0.904537649517075,0.0300228935948714,0.118343507696611
"DBI",0.821996914895472,0.730383739521402,0.130190411350012,0.0533430182824154
"DBIL5P",0.0954849721772634,0.0532691219489281,7.00519333921574e-06,0.640875231897932
"DBIL5P2",0.832102352854691,1,0.0504037264168843,0.0109543598387634
"DBN1",0.495225304547208,0.429146773775011,0.000787344189634844,0.859196776691198
"DBNDD1",0.0275572892310296,0.901330692148733,0.641517716159052,0.283058298439475
"DBNDD2",0.724491222338244,0.439087352724069,0.0500295709011055,1
"DBNL",0.530721314799533,0.9293932840693,1,1
"DBP",0.469676912311114,0.456293053536147,0.257919348019735,0.196352738182652
"DBR1",0.127173662290195,0.852396613377301,0.000609974744166631,0.702799533847713
"DBT",0.254534725698188,0.897101930603875,0.000177687324923784,0.279741639176229
"DBX1",1,0.524698604742761,1,0.429660168611295
"DBX2",0.515011924165658,0.248974423310334,0.00217720456871104,0.527383117571957
"DCAF10",0.369879181913885,0.706939162830882,0.0802773936761839,1
"DCAF11",1,0.823971777611068,0.625613823250472,0.203055651964984
"DCAF12",0.890222300765483,0.901754305763265,0.0609738870136932,0.871359722949572
"DCAF12L1",0.903576444819316,0.323479732535058,0.00172120093870716,0.322784544632462
"DCAF12L2",0.903576444819316,0.271862626040477,0.0016616802894084,0.32005777758641
"DCAF13",0.0167099072284712,0.732320624248981,0.000112749137518696,0.362551110981076
"DCAF15",0.181902719398302,0.655768650941426,2.41616854196398e-06,0.515812133358102
"DCAF16",0.0700946248498145,0.480424369871594,1.43487149871005e-06,0.63829140584386
"DCAF17",0.821530910112775,0.0268665538273911,0.00130276001107985,0.0164174816460922
"DCAF4",0.273817805912966,0.476090807845672,0.325354186339218,0.243878301516135
"DCAF4L1",0.104015964988382,0.893494289470979,0.00315299211907603,0.650758172577179
"DCAF4L2",0.0371260914804958,0.728669552771774,0.0182162508028393,0.795342994908548
"DCAF5",0.218506624944498,0.407870958027402,0.155837221030841,0.309371235693615
"DCAF6",3.3472737919743e-06,0.0735551997922962,0.00322342882848745,0.00454601671924142
"DCAF7",0.022523934941173,0.781385411314804,0.126519927494459,0.478914854990213
"DCAF8",9.00011171412519e-07,0.172895478045082,0.000416509319507863,0.00215664833302323
"DCAF8L1",0.422592253549628,0.795388136158523,0.149839060379608,0.705999145399168
"DCAF8L2",0.423049765251878,0.896794778120606,0.0778080815304241,0.706248044500506
"DCAKD",0.473190892243617,0.604901627415414,0.384930308026966,0.320739547095695
"DCBLD1",0.538423766442785,0.233565798034033,0.00486702490339735,0.0616860119279657
"DCBLD2",0.0295588761069889,0.618452397796944,0.00334824989335937,0.693643997268447
"DCC",0.627870474937473,0.657833336486066,0.00321521458812723,0.784211528632445
"DCD",0.668438224254541,0.0938541693602463,0.00233240267479242,1
"DCDC1",0.55695976243912,0.718962153328237,0.680548484970453,1
"DCDC2",0.166339366537564,0.625129285752665,1.22634855184397e-06,0.547682974339746
"DCDC2B",0.883691273166044,1,5.49145334219801e-10,0.141503896801142
"DCDC2C",0.523785793078761,0.54708232237489,0.000219304041398608,0.00700887696316703
"DCHS1",0.508873107351344,0.0279826811524651,0.240428231599513,0.657705255421763
"DCHS2",0.0361628585744269,0.529158701653784,0.266995581810699,0.324214870248617
"DCK",0.0729156007937417,0.231495802241142,0.000835729901970453,0.041368983797971
"DCLK1",0.532925361450543,0.339109871727275,0.356731443350343,0.0548705234494625
"DCLK2",0.0261130697031983,0.644516781041896,0.16572130416328,1
"DCLK3",0.142239123972455,0.399409615011494,0.0800186564103731,0.321614898024792
"DCLRE1A",0.761566687668225,0.876320343069932,0.000282653006936871,1
"DCLRE1B",0.414423247984034,0.325040451779251,0.000144254048134672,0.0723188325267927
"DCLRE1C",0.180111257258026,0.0492534178136283,8.00206757273539e-05,0.258078303493807
"DCN",0.5036926356549,0.0425581407600459,0.000137489692400907,0.864550618513982
"DCP1A",0.547805361056089,0.436899336787839,0.0114041325033046,0.533463359539201
"DCP1B",0.477292391776457,0.637761214881372,7.11916395019925e-06,0.577465840906115
"DCP2",0.616947949022813,0.899114500596231,0.0146016076283471,0.168759620409605
"DCPS",0.0628708002132514,0.586730172823141,0.0514313678855563,0.846952798517868
"DCST1",9.73950936063424e-07,0.201278734357644,2.18840756939024e-05,0.000506394603332266
"DCST2",1.00944406598077e-06,0.201278734357644,2.16427822580747e-05,0.000504558412103223
"DCSTAMP",0.010266946542088,0.73218874964564,6.60316152077306e-05,0.362093364019854
"DCT",0.14314851600381,0.671355170231931,0.652681187096861,0.331987855500181
"DCTD",0.0498599200263872,0.421320244798898,0.200337868160276,0.168519289533283
"DCTN1",0.58876963028114,0.839540942432457,0.142304604816126,0.00627750045935198
"DCTN2",0.915003443258045,0.148065832989062,0.00292345951957735,0.631974322430416
"DCTN3",0.677485674526138,0.902924859101149,0.159558819210315,1
"DCTN4",0.810826388392131,0.905750341706659,8.86198247100635e-06,1
"DCTN5",0.133461189514707,0.483155931664221,0.196078716966376,0.750468102935962
