	Bcells	CAFs	CD4_Tcells	CD8_Tcells	Endothelial	Macrophages	NKcells	otherCells
TCGA-XM-A8RL-01A	0.007123539	0.010891203	0.098933917	0.028407477	0.322847594	0.000102871	1.00E-08	0.53169339
TCGA-XM-AAZ1-01A	0.006646631	0.012316086	0.127710732	0.043275728	0.149880678	0.000141479	1.83E-08	0.660028647
TCGA-XM-AAZ2-01A	0.004707875	0.005998494	0.219035039	0.016439627	0.088705411	0.000658358	2.57E-08	0.664455171
TCGA-XM-AAZ3-01A	0.004428204	0.006685121	0.160007208	0.017528007	0.10129338	0.00059978	1.16E-10	0.7094583
TCGA-XN-A8T3-01A	0.000735415	0.005544355	0.142050464	0.012060177	0.058519509	0.000188241	2.05E-09	0.780901837
TCGA-XN-A8T5-01A	0.000829003	0.004173284	0.126643237	0.01589171	0.118198238	0.000349548	5.31E-10	0.733914979
TCGA-XP-A8T6-01A	8.13E-08	0.010120811	0.402012363	2.44E-06	0.024306564	8.29E-05	2.64E-09	0.5634748
TCGA-XP-A8T8-01A	0.00042983	0.012168296	0.39080439	3.37E-06	0.014045736	0.000285042	3.09E-08	0.582263305
TCGA-XQ-A8TA-01A	0.000376126	0.020070657	0.206570817	0.012889747	0.008334876	0.000456953	3.40E-09	0.751300822
TCGA-XQ-A8TB-01A	0.003992788	0.00972828	0.133992477	0.010700612	0.014103188	0.000252672	1.42E-09	0.827229983
TCGA-XR-A8TC-01A	0.001274549	0.004848792	0.085956891	0.009783008	0.006220467	0.00029173	2.91E-09	0.89162456
TCGA-XR-A8TD-01A	0.000913568	0.006764548	0.054389057	0.007580441	0.021306799	0.000141653	7.34E-10	0.908903932
TCGA-XR-A8TE-01A	0.000916174	0.006784772	0.065714031	0.007986423	0.006949898	0.000138301	2.60E-09	0.911510398
TCGA-XR-A8TF-01A	0.000412406	0.003016156	0.062330209	0.007791968	0.005431474	0.000119935	2.83E-09	0.920897849
TCGA-XR-A8TG-01A	0.000144467	0.004063921	0.078384371	0.011588945	0.022107705	0.000259447	8.48E-10	0.883451143
TCGA-XS-A8TJ-01A	0.000286926	0.008855187	0.223045743	0.00284438	0.021317948	0.00041867	1.69E-08	0.743231129
TCGA-XT-AASU-01A	0.005708834	0.008613143	0.19333725	0.030472301	0.039455003	0.000502634	2.95E-09	0.721910833
TCGA-XU-A92O-01A	0.004332697	0.00735834	0.107546203	0.013227976	0.15796311	0.00026771	1.43E-09	0.709303963
TCGA-XU-A92Q-01A	0.003581465	0.00738589	0.131783416	0.012507153	0.221642462	0.000108377	4.98E-10	0.622991236
TCGA-XU-A92T-01A	0.003878642	0.004736961	0.154253172	0.013499726	0.158684212	0.000559529	2.83E-10	0.664387758
TCGA-XU-A92U-01A	0.006792225	0.009491646	0.110962618	0.022093682	0.250335442	0.000151922	2.13E-09	0.600172462
TCGA-XU-A92V-01A	0.005543519	0.005088023	0.135363107	0.032124677	0.145438347	0.000593512	8.76E-09	0.675848808
TCGA-XU-A92W-01A	0.005856761	0.009952821	0.123286996	0.023236637	0.178346405	0.000231605	2.45E-09	0.659088772
TCGA-XU-A92X-01A	0.00274126	0.00856645	0.09904294	0.033761763	0.103753859	0.000181484	4.01E-10	0.751952244
TCGA-XU-A92Y-01A	0.004601875	0.009583454	0.128393119	0.019921713	0.100112092	0.000646025	2.81E-09	0.736741719
TCGA-XU-A92Z-01A	0.010315729	0.006176192	0.201322303	0.033752838	0.068394111	0.000725222	4.21E-10	0.679313605
TCGA-XU-A930-01A	0.01046227	0.008658261	0.176957564	0.037974955	0.076871894	0.000550994	1.31E-09	0.688524061
TCGA-XU-A931-01A	0.004985698	0.003965627	0.073069519	0.01095768	0.037597831	0.000462217	1.45E-09	0.868961426
TCGA-XU-A932-01A	0.004885473	0.015331358	0.12084091	0.023033761	0.209245413	0.00044991	2.48E-09	0.626213173
TCGA-XU-A933-01A	0.003390525	0.008422568	0.246074786	0.052131202	0.036233023	0.001041138	7.30E-09	0.652706751
TCGA-XU-A936-01A	0.021317617	0.009957359	0.253772737	0.569078707	0.145637812	0.000235523	1.49E-07	9.56E-08
TCGA-XU-AAXV-01A	0.005244286	0.00794441	0.116773949	0.020315663	0.197447571	0.00042446	1.75E-10	0.65184966
TCGA-XU-AAXW-01A	0.008343144	0.006888994	0.117419506	0.06402194	0.243569681	0.000473227	4.79E-10	0.559283507
TCGA-XU-AAXX-01A	0.006967693	0.010829048	0.119648974	0.019404438	0.226473288	0.000235492	5.83E-09	0.616441063
TCGA-XU-AAXY-01A	0.003501555	0.01413495	0.076215519	0.01057026	0.267934617	4.73E-05	7.92E-09	0.627595799
TCGA-XU-AAXZ-01A	2.45E-05	0.015444612	0.067281741	0.005733957	0.150714816	0.000238284	4.19E-09	0.760562101
TCGA-XU-AAY0-01A	0.003304656	0.014972218	0.092332684	0.018643051	0.259146587	3.15E-05	2.06E-10	0.611569288
TCGA-XU-AAY1-01A	0.005586051	0.013508503	0.075054649	0.010296222	0.310607919	3.43E-06	1.21E-08	0.584943216
TCGA-XV-A9VZ-01A	0.000803112	0.006411138	0.282764336	0.008695965	0.034702262	0.000237719	2.56E-09	0.666385466
TCGA-XV-A9W2-01A	2.95E-07	0.01651764	0.185269612	0.011565034	0.081380696	5.20E-05	4.90E-09	0.705214729
TCGA-XV-A9W5-01A	1.35E-06	0.009272729	0.000419513	0.216008766	0.774296778	7.98E-07	5.44E-08	1.13E-08
TCGA-XV-AAZV-01A	4.30E-05	0.027718248	0.148537265	0.04169805	0.7819935	4.75E-10	2.40E-07	9.69E-06
TCGA-XV-AAZW-01A	8.40E-05	0.013173353	0.160282786	0.010106003	0.090635216	9.54E-06	2.42E-09	0.725709081
TCGA-XV-AAZY-01A	1.06E-05	0.005942176	0.171024431	0.021988392	0.106981383	0.000213362	9.06E-10	0.693839614
TCGA-XV-AB01-06A	1.76E-06	0.003734528	0.125168316	0.032158443	0.19311208	5.12E-06	1.39E-09	0.645819751
TCGA-XX-A899-01A	0.001832149	0.006584367	0.181331536	0.023695012	0.056822917	0.000549502	4.22E-07	0.729184096
TCGA-XX-A89A-01A	0.005059358	0.005198411	0.145674772	0.049740499	0.057792235	0.000292206	5.22E-10	0.736242518
TCGA-XY-A89B-01A	0.00223428	0.009921183	0.208409034	0.068223188	0.100239216	0.000482954	1.42E-08	0.610490131
TCGA-XY-A8S2-01A	0.000934703	0.009705364	0.252879799	0.036020067	0.045024406	0.000232496	1.60E-09	0.655203163
TCGA-XY-A8S3-01B	0.000751213	0.010923939	0.264494385	0.032893541	0.03854593	0.000370638	8.49E-09	0.652020345
TCGA-XY-A9T9-01A	0.000816221	0.008858415	0.269533842	0.070685223	0.077042928	0.000901589	9.78E-09	0.572161772
TCGA-Y6-A8TL-01A	0.003390139	0.031433655	0.155183657	0.01707433	0.012590917	0.000388227	1.28E-10	0.779939076
TCGA-Y6-A9XI-01A	0.006389511	0.024606042	0.204797778	0.011899439	0.014082999	0.000297133	4.24E-09	0.737927094
TCGA-Y8-A894-01A	0.001505983	0.004835269	0.154479902	0.011602561	0.010706961	0.000375567	2.87E-10	0.816493758
TCGA-Y8-A895-01A	0.000520726	0.004444477	0.086481825	0.005186118	0.015209214	0.000267315	8.26E-10	0.887890325
TCGA-Y8-A896-01A	3.27E-07	0.004920428	0.104566296	0.010195777	0.060124271	0.000330811	1.06E-08	0.819862079
TCGA-Y8-A897-01A	0.00186724	0.005072094	0.11755921	0.015339512	0.026395113	0.000465861	3.70E-10	0.833300969
TCGA-Y8-A898-01A	0.001074345	0.008840704	0.098034744	0.009457843	0.038609532	3.32E-05	6.45E-09	0.843949598
TCGA-Y8-A8RY-01A	3.50E-05	0.004791197	0.09056057	0.005910788	0.034914596	0.000318832	8.92E-10	0.863469001
TCGA-Y8-A8RY-11A	0.00052757	0.004858789	0.145421537	0.010244879	0.01357017	0.000301419	2.23E-10	0.825075636
TCGA-Y8-A8RZ-01A	0.00187051	0.002812935	0.08306371	0.008097782	0.012678079	6.67E-05	6.24E-09	0.891410297
TCGA-Y8-A8S0-01A	0.002252436	0.006350688	0.131481291	0.005613871	0.017094921	0.0002246	4.87E-09	0.836982188
TCGA-Y8-A8S1-01A	1.48E-07	0.003426209	0.102959995	0.018259516	0.041870382	1.74E-07	7.29E-09	0.833483567
TCGA-YA-A8S7-01A	0.000530432	0.00723048	0.198363066	0.025039379	0.073655443	9.40E-05	1.34E-09	0.695087182
TCGA-YB-A89D-01A	0.000182269	0.006879322	0.153132864	0.016726253	0.040000216	0.000230635	3.86E-09	0.782848438
TCGA-YB-A89D-11A	2.82E-09	0.007937719	0.139218161	0.007794283	0.063990666	0.000256189	2.54E-10	0.78080298
TCGA-YC-A89H-01A	2.95E-05	0.009046732	0.271136418	1.81E-05	0.012980035	8.67E-05	2.13E-09	0.706702529
TCGA-YC-A8S6-01A	0.000340848	0.006327895	0.174119874	0.004571073	0.035109009	2.71E-05	1.59E-09	0.779504234
TCGA-YC-A9TC-01A	0.00183149	0.013215668	0.218069405	0.029453329	0.03027994	6.34E-06	2.33E-07	0.707143596
TCGA-YD-A89C-06A	0.00079159	0.013864199	0.000879357	0.009437808	0.973914035	0.000245757	0.000804259	6.30E-05
TCGA-YD-A9TA-06A	0.004530589	0.011214079	0.220656576	0.08208596	0.063859463	0.000494737	7.95E-08	0.617158516
TCGA-YD-A9TB-06A	0.004399535	0.008577348	0.146752915	0.035629205	0.384272491	1.11E-09	1.43E-07	0.420368362
TCGA-YF-AA3L-01A	4.19E-07	0.03196531	0.175460417	1.61E-07	0.012226499	4.97E-05	3.10E-08	0.780297441
TCGA-YF-AA3M-01A	5.01E-05	0.017085957	0.207421221	0.008959967	0.032441945	9.98E-05	6.58E-09	0.73394108
TCGA-YG-AA3N-01A	1.86E-06	0.003866636	0.157483699	0.020638295	0.248070222	4.34E-06	3.07E-10	0.569934954
TCGA-YG-AA3O-06A	0.001424866	0.004953336	0.207905279	0.032307048	0.041369195	0.000393537	2.89E-09	0.711646737
TCGA-YG-AA3P-06A	0.030521766	0.006665885	0.12864541	0.039669757	0.017310684	0.000435355	1.76E-08	0.776751124
TCGA-YH-A8SY-01A	3.07E-05	0.005975387	0.17553412	0.017708858	0.032280012	0.000285529	2.17E-08	0.768185362
TCGA-YJ-A8SW-01A	0.005920222	0.010942181	0.14250796	0.017663386	0.006704725	0.000254327	2.26E-09	0.816007197
TCGA-YL-A8HJ-01A	0.003044585	0.011530419	0.108815918	0.011570987	0.016212949	0.000205898	5.64E-09	0.848619238
TCGA-YL-A8HK-01A	0.004135903	0.013298189	0.185702662	0.028701878	0.021213448	0.000602617	8.04E-10	0.746345301
TCGA-YL-A8HL-01A	0.006743592	0.014246678	0.182787681	0.011926803	0.012251096	0.000311091	2.07E-08	0.771733039
TCGA-YL-A8HM-01A	0.004447717	0.024056526	0.121064092	0.030797773	0.015813919	0.000237291	1.46E-09	0.803582679
TCGA-YL-A8HO-01A	0.00277376	0.022623335	0.10410895	0.007922654	0.029693772	0.000194303	4.17E-10	0.832683225
TCGA-YL-A8S8-01A	0.000972172	0.012109479	0.129626822	0.011393416	0.011574077	0.000341277	1.91E-09	0.833982755
TCGA-YL-A8S9-01A	0.006998709	0.014614354	0.145869545	0.009788888	0.005016871	0.000181865	7.46E-09	0.81752976
TCGA-YL-A8SA-01A	0.005852865	0.015853436	0.177611941	0.011535412	0.00703774	0.000211138	1.06E-08	0.781897458
TCGA-YL-A8SB-01A	0.074441825	0.013059643	0.4260713	0.047024606	0.421943245	0.017215405	2.25E-06	0.000241727
TCGA-YL-A8SC-01A	0.007242948	0.012824031	0.154633015	0.017619565	0.019112307	0.000412295	4.39E-09	0.788155835
TCGA-YL-A8SH-01B	0.002547428	0.023376008	0.12174423	0.008484871	0.011512812	0.000144745	1.27E-08	0.832189893
TCGA-YL-A8SI-01A	0.003977071	0.020673164	0.125804871	0.010676509	0.014961849	0.000251185	3.02E-09	0.823655348
TCGA-YL-A8SJ-01B	0.004325752	0.010999664	0.130914814	0.01290682	0.011683372	0.000271436	1.94E-09	0.828898142
TCGA-YL-A8SK-01B	0.002646982	0.012083894	0.150038855	0.008368267	0.041740794	0.000172867	5.31E-09	0.784948335
TCGA-YL-A8SL-01B	0.006768946	0.026249981	0.213257624	0.016363885	0.010487413	7.27E-05	9.36E-11	0.72679941
TCGA-YL-A8SO-01B	0.002158088	0.024312653	0.093997748	0.009281672	0.00991198	0.000457751	1.66E-08	0.859880091
TCGA-YL-A8SP-01B	0.004663302	0.015325143	0.144103979	0.018033452	0.008903484	0.000328846	9.40E-09	0.808641785
TCGA-YL-A8SQ-01B	0.003986524	0.015386646	0.151986515	0.010495994	0.01558369	0.000269575	8.07E-10	0.802291054
TCGA-YL-A8SR-01B	0.004599941	0.022004312	0.150483941	0.014116976	0.013122974	0.000196699	1.10E-07	0.795475047
TCGA-YL-A9WH-01A	0.002487727	0.010572146	0.173577663	0.014848029	0.007077762	0.000282515	1.15E-08	0.791154147
TCGA-YL-A9WI-01A	0.002495891	0.019729424	0.110636512	0.01120691	0.004674889	0.000502156	9.78E-10	0.850754219
TCGA-YL-A9WJ-01A	0.000693466	0.021191985	0.185537417	0.009592619	0.021635194	0.000508366	1.40E-09	0.760840951
TCGA-YL-A9WK-01A	0.002697817	0.016155254	0.112687831	0.012312487	0.053718845	8.98E-05	2.83E-07	0.802337664
TCGA-YL-A9WL-01A	0.004086691	0.021046015	0.157689659	0.011948651	0.009939162	0.000353652	3.56E-10	0.79493617
TCGA-YL-A9WX-01A	0.002856053	0.012740765	0.164780858	0.018107509	0.027198952	0.000345573	2.61E-10	0.77397029
TCGA-YL-A9WY-01A	0.004448363	0.01467342	0.167822469	0.022263823	0.032595233	0.000297111	8.35E-09	0.757899572
TCGA-YR-A95A-01A	0.000999703	0.00539352	0.073765533	0.008504435	0.010660387	0.00033129	7.84E-10	0.900345132
TCGA-YS-A95B-01A	0.002616574	0.007895966	0.220469213	0.015298367	0.016078289	0.000293098	5.59E-09	0.737348487
TCGA-YS-A95C-01A	0.003420007	0.005155709	0.088554964	0.008604793	0.022303981	0.000175914	1.26E-09	0.871784632
TCGA-YS-AA4M-01A	3.64E-08	0.010827409	0.297447736	0.03593207	0.077105834	0.000182117	1.47E-09	0.578504794
TCGA-YT-A95D-01A	0.004640457	0.00344628	0.124837887	0.033773276	0.134348548	0.000711113	2.24E-10	0.69824244
TCGA-YT-A95E-01A	0.005110525	0.009245635	0.083970117	0.012955751	0.209817396	1.01E-05	6.01E-06	0.678884496
TCGA-YT-A95F-01A	0.006064964	0.006849077	0.139150573	0.027192106	0.141362679	0.000565628	4.69E-11	0.678814974
TCGA-YT-A95G-01A	0.007811714	0.007367367	0.146111001	0.031737653	0.158250958	0.000497193	1.47E-08	0.6482241
TCGA-YT-A95H-01A	0.006296267	0.011363212	0.106742247	0.01580907	0.277117457	1.86E-05	6.43E-09	0.582653178
TCGA-YU-A90P-01A	0.001966298	0.010459207	0.214101801	0.098231944	0.046053423	0.001909274	1.03E-08	0.627278043
TCGA-YU-A90Q-01A	6.73E-05	0.007128068	0.33807229	0.054020761	0.051743792	0.000697724	2.45E-09	0.54827011
TCGA-YU-A90S-01A	0.001226163	0.008362819	0.135190592	0.071735826	0.168147351	0.000170575	2.29E-09	0.615166671
TCGA-YU-A90W-01A	0.001802704	0.005477116	0.202222616	0.048597123	0.036902523	0.000534216	7.16E-08	0.70446363
TCGA-YU-A90Y-01A	0.001348357	0.010266955	0.165800815	0.026434257	0.055613568	0.000473919	3.55E-09	0.740062125
TCGA-YU-A912-01A	0.000686166	0.009667157	0.274613833	0.072141943	0.069057848	0.000539292	2.72E-07	0.573293489
TCGA-YU-A94D-01A	0.004207045	0.008498179	0.216666003	0.055908786	0.054743513	0.000904145	2.62E-09	0.659072326
TCGA-YU-A94I-01A	0.000111412	0.009042718	0.233646825	0.034648963	0.031543177	0.001062528	6.75E-09	0.68994437
TCGA-YU-AA4L-01A	0.001001678	0.017686446	0.201512642	0.026926034	0.04175025	0.000481156	2.53E-08	0.710641768
TCGA-YU-AA61-01A	0.003283424	0.011310219	0.194657744	0.039662409	0.055007523	0.000662539	1.60E-08	0.695416127
TCGA-YY-A8LH-01A	4.91E-06	0.004607197	0.207645707	0.015829474	0.047107941	0.000328086	1.00E-09	0.724476689
TCGA-YZ-A980-01A	0.005207571	0.006179399	0.176255411	0.017346983	0.065708635	7.18E-05	1.35E-08	0.729230199
TCGA-YZ-A982-01A	0.002372611	0.007905906	0.194580298	0.016537382	0.151283899	1.27E-07	4.37E-08	0.627319734
TCGA-YZ-A983-01A	0.008933368	0.003619436	0.115490236	0.017177602	0.031215226	3.24E-05	4.31E-09	0.823531769
TCGA-YZ-A984-01A	3.46E-07	0.006206967	0.127140531	0.011821478	0.068797724	7.29E-05	3.46E-07	0.78595966
TCGA-YZ-A985-01A	0.002432592	0.003572086	0.119069439	0.013193428	0.048770738	2.56E-06	2.32E-09	0.812959151
TCGA-Z2-A8RT-06A	0.000800705	0.008606559	0.210728912	0.035303369	0.105432036	0.000324072	2.82E-11	0.638804347
TCGA-Z2-AA3S-06A	0.001575232	0.008636851	0.268008853	0.047231676	0.24935579	0.000559261	3.00E-09	0.424632335
TCGA-Z2-AA3V-06A	5.10E-06	0.009512533	0.145278828	0.015611771	0.125379091	2.73E-05	1.63E-09	0.704185418
TCGA-Z4-A8JB-01A	0.002003318	0.003803188	0.146579743	0.020272965	0.023711712	0.00046221	2.71E-09	0.80316686
TCGA-Z4-A9VC-01A	0.004974436	0.007792199	0.145147951	0.029026711	0.032423316	0.000501838	4.75E-11	0.780133548
TCGA-Z4-AAPF-01A	0.005232156	0.007704727	0.109580217	0.013220304	0.023623654	0.000209962	1.09E-11	0.840428981
TCGA-Z4-AAPG-01A	0.00295071	0.021895299	0.195325558	0.020012972	0.044768674	0.000100425	4.14E-10	0.714946361
TCGA-Z5-AAPL-01A	0.002178208	0.004206432	0.118035096	0.056424781	0.243412727	0.00050463	1.01E-09	0.575238125
TCGA-Z6-A8JD-01A	1.18E-07	0.007797861	0.385524502	0.02634337	0.036822378	0.000302233	7.29E-11	0.543209537
TCGA-Z6-A8JE-01A	0.000740642	0.008779665	0.159438898	0.017321046	0.028527516	0.000375743	1.78E-09	0.784816488
TCGA-Z6-A9VB-01A	1.68E-07	0.008821956	0.34481628	4.51E-07	0.012939591	9.26E-05	1.97E-09	0.633328975
TCGA-Z6-AAPN-01A	0.000144728	0.011184288	0.2811842	0.013613786	0.021297536	0.000282103	7.37E-10	0.672293359
TCGA-Z7-A8R5-01A	0.002163414	0.014562123	0.10481443	0.019417406	0.045947356	9.58E-05	1.34E-08	0.812999488
TCGA-Z7-A8R6-01A	0.002166277	0.014108595	0.182725855	0.021366195	0.021995817	0.000271746	7.26E-10	0.757365515
TCGA-ZA-A8F6-01A	1.70E-07	0.004043683	0.165636793	0.006767272	0.023596822	0.000361131	3.64E-10	0.799594127
TCGA-ZB-A961-01A	0.003634084	0.00673192	0.098939411	0.013260774	0.090261716	0.000885828	1.38E-09	0.786286265
TCGA-ZB-A963-01A	0.004946688	0.005517382	0.142329327	0.023460667	0.160789573	0.000506886	4.03E-09	0.662449474
TCGA-ZB-A964-01A	0.00367535	0.00553134	0.218172633	0.022957954	0.151880102	0.000885266	1.93E-09	0.596897353
TCGA-ZB-A965-01A	0.00266925	0.005199913	0.17946546	0.016343456	0.222780774	0.000498459	5.73E-08	0.573042629
TCGA-ZB-A966-01A	0.003335589	0.011122758	0.12460411	0.033723676	0.062360652	0.000398716	1.89E-09	0.764454496
TCGA-ZB-A969-01A	0.005202615	0.005606417	0.215060933	0.024732312	0.061828105	0.000932339	3.55E-09	0.686637277
TCGA-ZB-A96A-01A	0.004737374	0.015255461	0.092158541	0.012719799	0.29632826	3.45E-09	8.44E-09	0.578800552
TCGA-ZB-A96B-01A	0.004353297	0.011707259	0.097981008	0.013979946	0.304011284	2.09E-06	6.00E-09	0.56796511
TCGA-ZB-A96C-01A	0.005199364	0.005342197	0.171844571	0.023224951	0.106938883	0.000728088	2.97E-10	0.686721947
TCGA-ZB-A96D-01A	0.006693284	0.007531794	0.123819553	0.027534581	0.254113114	0.000353863	9.77E-09	0.579953802
TCGA-ZB-A96E-01A	0.004710146	0.007418917	0.143321934	0.021015942	0.133130339	0.000373718	1.53E-09	0.690029002
TCGA-ZB-A96F-01A	0.005270401	0.010994745	0.119796579	0.020143249	0.125395144	0.0004924	1.21E-09	0.717907481
TCGA-ZB-A96G-01A	0.004895392	0.01327046	0.086337923	0.017895336	0.279477911	4.34E-05	1.74E-08	0.598079538
TCGA-ZB-A96H-01A	0.005076507	0.005879811	0.139468421	0.016657382	0.082924014	0.000660455	4.26E-10	0.749333409
TCGA-ZB-A96I-01A	0.00265733	0.005193862	0.119492756	0.01080526	0.075056698	0.000447442	4.10E-09	0.786346647
TCGA-ZB-A96K-01A	0.00494651	0.005906235	0.126224303	0.032307326	0.144133742	0.000399571	9.12E-09	0.686082304
TCGA-ZB-A96L-01A	0.001031807	0.007105866	0.245985841	0.02042055	0.153309792	0.000487496	6.34E-09	0.571658641
TCGA-ZB-A96M-01A	0.012550843	0.005194715	0.174437283	0.217941989	0.203884308	0.000187936	1.02E-07	0.385802824
TCGA-ZB-A96O-01A	0.005315562	0.015193244	0.0734159	0.013765542	0.384513926	5.46E-05	1.06E-08	0.507741233
TCGA-ZB-A96P-01A	0.006311925	0.008261657	0.129461277	0.024393193	0.327176753	0.000716251	3.02E-09	0.503678941
TCGA-ZB-A96Q-01A	0.006284037	0.006486795	0.164665348	0.030086846	0.15605934	0.000630533	3.75E-10	0.635787101
TCGA-ZB-A96R-01A	0.006626224	0.01278159	0.089384561	0.017046361	0.309895383	5.40E-05	3.49E-08	0.564211805
TCGA-ZB-A96V-01A	0.002841063	0.012928883	0.184218937	0.036359859	0.076581348	0.000455129	6.65E-09	0.686614775
TCGA-ZC-AAA7-01A	0.001130102	0.008444561	0.061230176	0.009157546	0.04085034	0.000222755	2.29E-10	0.878964519
TCGA-ZC-AAAA-01A	0.00403743	0.008349966	0.095425127	0.015579466	0.231065836	0.000235281	9.33E-09	0.645306884
TCGA-ZC-AAAF-01A	0.005884856	0.012410868	0.090807095	0.01620176	0.263067577	2.42E-07	8.97E-08	0.611627511
TCGA-ZC-AAAH-01A	0.002762389	0.017303383	0.069438477	0.01010734	0.322528915	0.000109974	1.64E-08	0.577749505
TCGA-ZD-A8I3-01A	0.000240054	0.008446223	0.237486372	0.01442207	0.031637255	0.000392365	1.73E-09	0.707375659
TCGA-ZF-A9R0-01A	0.000187601	0.005986366	0.214546537	1.11E-07	0.006837277	3.04E-05	2.23E-10	0.772411661
TCGA-ZF-A9R1-01A	2.79E-05	0.018120208	0.302076669	2.43E-05	0.016444458	0.00034083	8.09E-09	0.662965602
TCGA-ZF-A9R2-01A	5.42E-08	0.006999851	0.191214768	0.007706017	0.016002448	0.000345052	1.25E-08	0.777731798
TCGA-ZF-A9R3-01A	1.60E-05	0.017335593	0.290305094	5.67E-08	0.024350696	0.000235668	4.90E-09	0.667756845
TCGA-ZF-A9R4-01A	0.001293243	0.013172433	0.428231414	1.94E-06	0.011096015	0.000516871	1.30E-10	0.545688088
TCGA-ZF-A9R5-01A	0.011576441	0.008495939	0.202524798	0.013617714	0.03737625	0.000408454	1.96E-09	0.726000402
TCGA-ZF-A9R7-01A	4.43E-05	0.006694502	0.175450625	0.004672185	0.044729527	6.48E-05	3.88E-09	0.768344074
TCGA-ZF-A9R9-01A	0.001225742	0.006232744	0.077839655	0.021072589	0.013654891	5.64E-05	1.06E-10	0.879918015
TCGA-ZF-A9RC-01A	7.42E-05	0.011286138	0.211764623	2.83E-07	0.011354155	0.00018644	2.42E-10	0.765334119
TCGA-ZF-A9RD-01A	0.002545923	0.013628894	0.185105251	0.014236534	0.035472892	5.94E-05	1.03E-08	0.748951067
TCGA-ZF-A9RE-01A	0.000686415	0.011659882	0.2269062	0.004309619	0.015933554	0.000436675	3.33E-09	0.740067652
TCGA-ZF-A9RF-01A	0.000207176	0.009053226	0.268101285	0.027756438	0.065529213	1.24E-05	1.76E-08	0.6293402
TCGA-ZF-A9RL-01A	0.002920147	0.010630497	0.223224375	0.003592353	0.020568083	0.000553546	1.01E-08	0.738510989
TCGA-ZF-A9RM-01A	0.000519434	0.01192938	0.310100741	1.13E-07	0.042463408	0.001145821	2.33E-07	0.633840869
TCGA-ZF-A9RN-01A	0.000258558	0.009538967	0.226722509	0.030176625	0.022115001	0.000486167	1.17E-10	0.710702173
TCGA-ZF-AA4N-01A	0.000758468	0.009511539	0.182132798	0.018765715	0.018979881	0.000225719	1.15E-09	0.769625881
TCGA-ZF-AA4R-01A	0.001737813	0.014521282	0.242124306	0.024660435	0.022336434	0.000432288	2.45E-08	0.694187417
TCGA-ZF-AA4T-01A	4.64E-07	0.024024639	0.254792504	2.55E-06	0.010817568	0.000193934	3.06E-09	0.710168339
TCGA-ZF-AA4U-01A	1.56E-06	0.009248875	0.231095562	1.87E-07	0.03224713	0.000114339	1.48E-09	0.727292346
TCGA-ZF-AA4V-01A	0.002076881	0.009711984	0.213334797	0.052251743	0.02538866	0.000509862	7.89E-09	0.696726065
TCGA-ZF-AA4W-01A	0.002759558	0.01328294	0.22526681	0.008362217	0.012224218	0.000266475	2.86E-09	0.737837778
TCGA-ZF-AA4X-01A	0.001526865	0.020623975	0.241471545	0.000515928	0.010441581	0.000337618	7.47E-07	0.725081741
TCGA-ZF-AA51-01A	0.000684519	0.0092263	0.137242604	0.012233912	0.018487721	0.00017939	7.58E-09	0.821945545
TCGA-ZF-AA52-01A	1.63E-08	0.016609211	0.138104336	0.001937149	0.022170937	4.32E-05	2.17E-08	0.82113517
TCGA-ZF-AA53-01A	0.001710194	0.014230278	0.162531484	0.015904578	0.025887327	0.0002226	1.63E-07	0.779513376
TCGA-ZF-AA54-01A	4.49E-05	0.01065312	0.332446246	0.029102519	0.06274435	0.000205381	3.25E-09	0.564803525
TCGA-ZF-AA56-01A	0.001399169	0.013473015	0.24919567	0.026314142	0.041917418	3.07E-05	5.45E-08	0.667669865
TCGA-ZF-AA58-01A	0.001519094	0.007995424	0.201452238	0.024770073	0.084365835	0.000576887	3.54E-10	0.67932045
